Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2014-03-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-03-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-03-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-03-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-03-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a question	textaria	
2014-03-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a feedback	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of all new unique users to library 	numeric	32
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of registered/unique users of each gender (female) 	numeric	21
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of registered/unic users of each gender (male)	numeric	11
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	0-16 years	numeric	27
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	17-30 year	numeric	5
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	31-57 year	numeric	0
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	58 - ... year	numeric	0
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of physical visits during this month 	numeric	885
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	If answered yes to previous question, indicate number of visits.	numeric	87
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of unique individuals using Novateca workstations 	numeric	524
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of loans of library materials 	numeric	899
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of event visitors/persons	numeric	235
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	New services and activities, including on computers  	textaria	SKUPE-45,vizionari de filme-18,informatii internet-168,audieri muzicale-29,materiale educationale-74persoane.
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of consultations in June	numeric	136
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Communication	numeric	55
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Education	numeric	59
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Culture and Leisure	numeric	371
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Electronic Governance	numeric	16
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Health	numeric	18
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Economic Development	numeric	3
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Digital Inclusion	numeric	2
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Other consultations	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of each training 	text	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	The total hours per training	numeric	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	The group of the participants	text	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of training	text	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of hours per training, duration in hours	numeric	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Target group of participants	text	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of training	text	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of hours per training, duration in hours	numeric	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Target group of participants	text	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories (max. 1000 symbols)	textaria	Cea mai principala istorie de succes a bibliotecii noastre este insusi programa NOVATECA,care ne-aintors bineficiarii in biblioteca.Istoria de succes a lunii aprilie a fost trista.Istorii de succes legate cu evenimentele dramatice din tara vecina Ucraina.Am avut bineficiari, parinti rude care au vorbit prin SKUPE cu persoanele dragi din zonele de conflict ale Ucrainei.Desigur aceste convorbiri au fost insotite de lacrimi.Si desigur un multumesc din partea bineficiarilor pentru programa NOVATECA.
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a question	textaria	
2014-04-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a feedback	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of all new unique users to library 	numeric	23
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of registered/unique users of each gender (female) 	numeric	15
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of registered/unic users of each gender (male)	numeric	8
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	0-16 years	numeric	16
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	17-30 year	numeric	5
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	31-57 year	numeric	2
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	58 - ... year	numeric	0
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of physical visits during this month 	numeric	833
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	If answered yes to previous question, indicate number of visits.	numeric	60
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of unique individuals using Novateca workstations 	numeric	471
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of loans of library materials 	numeric	886
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of event visitors/persons	numeric	360
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	New services and activities, including on computers  	textaria	Materiale educationale-58.                                     Informatii din internet-150                               Audieri muzicale-37                                      Tehnologii agricole-34                                   Vizionari filme-18                                       SKUPE-74                                                Medicina-36.
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of consultations in June	numeric	471
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Communication	numeric	60
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Education	numeric	58
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Culture and Leisure	numeric	205
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Electronic Governance	numeric	3
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Health	numeric	37
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Economic Development	numeric	8
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Digital Inclusion	numeric	100
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Other consultations	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of each training 	text	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	The total hours per training	numeric	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	The group of the participants	text	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of training	text	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of hours per training, duration in hours	numeric	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Target group of participants	text	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of training	text	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of hours per training, duration in hours	numeric	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Target group of participants	text	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories (max. 1000 symbols)	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a question	textaria	
2014-05-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a feedback	textaria	
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of all unique users to library 	numeric	32
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of registered/unique users of each gender (female) 	numeric	18
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of registered/unic users of each gender (male)	numeric	14
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	0-16 years	numeric	19
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	17-30 year	numeric	7
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	31-57 year	numeric	4
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	58 - ... year	numeric	2
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of physical visits during this month 	numeric	693
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total of virtual visits  	numeric	38
2013-12-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of unique individuals using Novateca workstations 	numeric	331
